Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,Alert_Events,True_Alert_Events,False_Alert_Events,Ground_Truth_Fragmentation_Events,Missed_Fragmentation_Events,Alert_Event_Precision,Alert_Event_Recall,Alert_Event_F1,False_Alert_Events_per_minute,seed,Model,Model_Backend,Split
0.1,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.2,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.3,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.4,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.5,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.6,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.7,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.8,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.9,0.1776485788113695,0.9016393442622951,0.2968159740960605,0.6050263729444617,0.6306689342403629,2546.0,216.49659863945578,193.0,85.0,108.0,200.0,115.0,0.44041450777202074,0.425,0.43256997455470736,9.183673469387756,17,tgcn:5,pytorch,test_sensitivity_only
0.1,0.1619574715991844,0.9114754098360656,0.27504328468958694,0.5536766987278933,0.5846088435374149,2877.0,244.64285714285714,267.0,98.0,169.0,200.0,102.0,0.36704119850187267,0.49,0.4197002141327623,14.370748299319729,17,stgcn:5,pytorch,test_sensitivity_only
0.2,0.1619574715991844,0.9114754098360656,0.27504328468958694,0.5536766987278933,0.5846088435374149,2877.0,244.64285714285714,267.0,98.0,169.0,200.0,102.0,0.36704119850187267,0.49,0.4197002141327623,14.370748299319729,17,stgcn:5,pytorch,test_sensitivity_only
0.3,0.1619574715991844,0.9114754098360656,0.27504328468958694,0.5536766987278933,0.5846088435374149,2877.0,244.64285714285714,267.0,98.0,169.0,200.0,102.0,0.36704119850187267,0.49,0.4197002141327623,14.370748299319729,17,stgcn:5,pytorch,test_sensitivity_only
0.4,0.1619574715991844,0.9114754098360656,0.27504328468958694,0.5536766987278933,0.5846088435374149,2877.0,244.64285714285714,267.0,98.0,169.0,200.0,102.0,0.36704119850187267,0.49,0.4197002141327623,14.370748299319729,17,stgcn:5,pytorch,test_sensitivity_only
