Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high
GAT,0.3,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GAT,0.4,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GAT,0.5,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GAT,0.6,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GAT,0.7,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GAT,0.8,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GAT,0.9,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GCN,0.1,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GCN,0.2,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GCN,0.3,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
